case_id,docket_number,court,docket_id,entry_id,entry_number,date_filed,reviewed,bad_ocr,h_scheduled,h_rescheduled,h_held,h_cancelled,d_set,d_rescheduled,d_met_filed,d_cancelled
us-v-ding,3:24-cr-00141,cand,68317014,448149570,280,2025-12-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448234177,282,2025-12-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448237074,283,2025-12-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448248749,285,2025-12-23,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,448248748,286,2025-12-23,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,448249460,287,2025-12-23,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,448249458,288,2025-12-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448250080,289,2025-12-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448201154,,2025-12-23,1,0,0,1,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448350548,290,2025-12-26,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448351443,291,2025-12-26,1,0,0,0,0,0,1,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,448610569,292,2025-12-29,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449278366,294,2026-01-05,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449315487,295,2026-01-05,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449324426,296,2026-01-05,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449325930,297,2026-01-05,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449659763,299,2026-01-06,1,0,0,2,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449463627,300,2026-01-06,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449464715,302,2026-01-06,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450430765,311,2026-01-06,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450152061,314,2026-01-07,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449582266,,2026-01-07,1,0,1,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449889848,306,2026-01-09,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449889821,307,2026-01-09,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450430766,315,2026-01-09,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,449937270,308,2026-01-11,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450151689,316,2026-01-12,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450430767,312,2026-01-13,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450147364,313,2026-01-13,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450243602,317,2026-01-13,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450243872,319,2026-01-13,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450290293,320,2026-01-13,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450397974,322,2026-01-14,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450462532,324,2026-01-14,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450404612,323,2026-01-15,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450466510,325,2026-01-15,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450489604,326,2026-01-15,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450525958,327,2026-01-15,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450846512,329,2026-01-16,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450583832,,2026-01-16,1,0,0,1,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450781615,328,2026-01-19,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451157953,330,2026-01-20,1,0,0,0,0,1,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450924327,331,2026-01-20,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451101738,332,2026-01-21,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451252078,335,2026-01-21,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,450996964,,2026-01-21,1,0,0,1,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451190820,333,2026-01-22,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451256993,336,2026-01-22,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451387638,337,2026-01-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451401311,338,2026-01-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451429568,339,2026-01-23,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451474529,340,2026-01-24,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451507037,342,2026-01-25,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451665392,344,2026-01-26,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451666276,345,2026-01-26,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451803120,349,2026-01-26,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451845452,350,2026-01-26,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451678363,346,2026-01-27,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,451710930,347,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451845453,348,2026-01-27,1,0,0,0,0,0,1,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451804631,351,2026-01-27,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451845454,352,2026-01-27,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451807051,353,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451807046,354,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451807045,355,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451808120,356,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451809564,357,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451845455,358,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451845456,359,2026-01-27,1,0,0,0,0,0,1,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451812616,360,2026-01-27,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,451813431,361,2026-01-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,451844440,362,2026-01-28,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452005365,363,2026-01-28,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452005343,364,2026-01-28,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452067847,365,2026-01-29,1,0,0,0,1,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452067816,366,2026-01-29,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452067644,367,2026-01-29,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452203409,,2026-01-29,1,0,0,1,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452279887,368,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452279885,369,2026-01-31,1,0,0,0,0,0,0,2,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452279882,370,2026-01-31,1,0,0,0,0,0,0,2,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452286821,371,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287178,372,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287174,373,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287170,374,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287155,375,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287151,376,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287507,377,2026-01-31,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452287505,378,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287497,379,2026-01-31,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452287491,380,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287488,381,2026-01-31,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452287483,382,2026-01-31,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452287451,383,2026-01-31,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452312196,384,2026-02-01,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452312193,385,2026-02-01,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452312190,386,2026-02-01,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452312957,387,2026-02-01,1,0,0,0,0,0,0,0,2,0
us-v-ding,3:24-cr-00141,cand,68317014,452409559,388,2026-02-02,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,453067320,390,2026-02-03,1,0,0,0,1,0,4,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,452732494,389,2026-02-04,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,453073222,391,2026-02-06,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,454458098,392,2026-02-19,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,454479811,394,2026-02-19,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,455353519,395,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,455362938,396,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,455362856,397,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,455369605,398,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,455369569,399,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,455373507,400,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,455373492,401,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,455392916,403,2026-02-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,457007632,415,2026-03-12,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,457012191,416,2026-03-12,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,457021956,418,2026-03-12,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,463553043,419,2026-03-16,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,463553044,420,2026-03-24,1,0,0,1,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,458737239,421,2026-03-26,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,458739325,422,2026-03-26,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,461804526,423,2026-04-23,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,463712115,424,2026-05-11,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,464330553,429,2026-05-12,1,0,1,0,1,0,2,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,464330554,425,2026-05-13,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,463980264,427,2026-05-13,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,464162243,428,2026-05-15,1,0,0,0,0,0,1,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,465426966,430,2026-05-27,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,466097643,432,2026-06-02,1,0,0,0,0,0,0,0,1,0
us-v-ding,3:24-cr-00141,cand,68317014,466165609,433,2026-06-03,1,0,0,0,0,0,0,0,0,0
us-v-ding,3:24-cr-00141,cand,68317014,466528465,434,2026-06-05,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,456320232,,2026-03-09,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456320233,1208828684,2026-03-09,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456320234,1208828687,2026-03-09,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456324568,1208828702,2026-03-09,1,0,0,0,0,0,11,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456591493,1208829345,2026-03-10,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456831784,1208829653,2026-03-11,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456841368,1208829661,2026-03-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456897490,1208829735,2026-03-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456940788,1208829854,2026-03-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,456956807,1208829888,2026-03-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457005995,1208830023,2026-03-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457015157,1208830045,2026-03-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457056523,1208830127,2026-03-13,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457058544,1208830145,2026-03-13,1,0,0,0,0,0,2,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457122575,1208830425,2026-03-13,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457122935,1208830434,2026-03-13,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457166590,1208830529,2026-03-13,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457264095,1208830718,2026-03-13,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457351592,1208831045,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457361936,1208831066,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457362419,1208831071,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457364974,1208831083,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457365659,1208831087,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457365668,1208831090,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457374628,1208831117,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457374783,1208831120,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457480176,1208831430,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457480578,1208831436,2026-03-16,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457482365,1208831446,2026-03-17,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457486499,1208831460,2026-03-17,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457528056,1208831539,2026-03-17,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457565414,1208831564,2026-03-17,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457566233,1208831569,2026-03-17,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457638620,1208831708,2026-03-17,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,457918517,1208832389,2026-03-19,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,458278182,1208833581,2026-03-23,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,458743169,1208834843,2026-03-26,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461341257,,2026-04-06,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460364655,1208839342,2026-04-06,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460141673,,2026-04-08,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460142952,,2026-04-08,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460114490,1208838607,2026-04-08,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460116482,1208838610,2026-04-08,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460116699,1208838613,2026-04-08,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,460116733,1208838616,2026-04-08,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460116850,1208838622,2026-04-08,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,460140658,1208838678,2026-04-08,1,0,1,0,0,0,6,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461339919,1208842447,2026-04-20,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461558949,1208843021,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461601473,1208843139,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461606292,1208843177,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461608246,1208843183,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461646121,1208843262,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461651662,1208843288,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461655453,1208843319,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461655464,1208843334,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461655465,1208843337,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461655562,1208843343,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461663873,1208843391,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461663920,1208843394,2026-04-22,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,461664013,1208843397,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461667294,1208843409,2026-04-22,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,461669861,1208843421,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461673232,1208843442,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461673387,1208843451,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461673449,1208843454,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461674202,1208843463,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461674957,1208843469,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461747932,1208843643,2026-04-23,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,461807042,1208843910,2026-04-23,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,462135138,1208844849,2026-04-27,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,462290664,1208845354,2026-04-28,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,463150061,1208847713,2026-05-06,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,463202735,1208847824,2026-05-06,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,463217286,1208847842,2026-05-06,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,463398262,,2026-05-08,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,463763079,,2026-05-08,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,463763080,,2026-05-08,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,463749760,1208849217,2026-05-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,463789017,1208849337,2026-05-12,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,463909879,1208849633,2026-05-13,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,464596164,1208851556,2026-05-19,1,0,0,0,1,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,464847347,1208852327,2026-05-21,1,0,0,0,0,0,1,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,464902821,1208852485,2026-05-21,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,465031068,1208852954,2026-05-22,1,0,0,0,0,0,0,1,0,0
anthropic-v-dow,26-1049,cadc,72380208,466454125,1208857200,2026-06-03,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,466454126,1208857212,2026-06-03,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-1049,cadc,72380208,466296140,1208856734,2026-06-04,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,466300845,1208856765,2026-06-04,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-1049,cadc,72380208,466373278,1208857024,2026-06-04,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459530641,1,2026-04-02,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459530642,2,2026-04-02,1,0,0,0,0,0,3,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459560997,3,2026-04-02,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459560998,4,2026-04-02,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459560999,5,2026-04-02,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459645876,6,2026-04-03,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459645880,7,2026-04-03,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459759155,8,2026-04-06,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,459866080,9,2026-04-06,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,460161677,10,2026-04-08,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-2011,ca9,73136734,460240983,11,2026-04-09,1,0,0,0,0,0,1,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,460952840,12,2026-04-15,1,0,0,0,0,0,0,0,1,0
anthropic-v-dow,26-2011,ca9,73136734,461630149,13,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,461642856,14,2026-04-22,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,461931212,15,2026-04-24,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,461931213,16,2026-04-24,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,26-2011,ca9,73136734,462148737,17,2026-04-27,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,3:26-cv-01996,cand,72379655,456303649,1,2026-03-09,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,3:26-cv-01996,cand,72379655,456304069,2,2026-03-09,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,3:26-cv-01996,cand,72379655,456306856,3,2026-03-09,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,3:26-cv-01996,cand,72379655,456306970,4,2026-03-09,1,0,0,0,0,0,0,0,0,0
anthropic-v-dow,3:26-cv-01996,cand,72379655,456316762,5,2026-03-09,1,0,0,0,0,0,0,0,0,0
