provider,case_id,docket_number,court,docket_id,entry_id,entry_number,h_scheduled,h_rescheduled,h_held,h_cancelled,d_set,d_rescheduled,d_met_filed,d_cancelled
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,331170599,46,2,0,0,0,7,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,341977763,47,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,347317118,48,0,0,0,1,0,0,1,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358373951,50,0,0,0,0,1,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358391602,51,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358842952,52,0,0,0,1,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358856980,53,0,0,0,1,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,361127317,54,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,361363920,55,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362016132,56,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362368299,59,0,0,1,0,1,5,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362368291,60,0,0,1,0,2,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,364923808,64,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,364973309,65,0,0,0,0,0,3,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365029471,67,0,0,0,0,3,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365420797,71,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365430023,72,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365430014,73,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,365526552,74,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,371998452,92,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372039202,93,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372133429,94,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372683799,95,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,372692727,96,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,373606601,97,0,0,0,0,0,1,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,374407745,98,0,0,1,0,1,2,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,374407741,99,0,0,1,0,2,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,380961185,106,0,0,0,0,1,1,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,381008834,107,0,0,0,0,1,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,381068671,108,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,381116700,109,0,0,0,0,1,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391750638,117,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391750595,118,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391869352,119,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,391869337,120,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,410742536,188,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,413307015,210,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,413945094,213,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,416886449,,0,0,0,0,2,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,373755076,,0,0,1,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362223653,,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362223654,,0,0,1,0,0,0,0,1
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,362223655,,0,0,1,0,3,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358879145,,0,0,0,1,0,0,0,16
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358879147,,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,331170289,,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,358879148,,1,0,1,0,3,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,238384070,,0,0,1,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,238384071,,1,0,1,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,238384072,,1,0,2,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,219101483,,0,0,1,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-mcgonigal,1:23-cr-00016,nysd,66749883,217529343,,0,0,1,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-schmitz,1:24-cr-00234,njd,73292090,462897553,6,2,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-schmitz,1:24-cr-00234,njd,73353898,464331635,6,1,0,2,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-schmitz,1:24-cr-00234,njd,73292090,464173856,9,0,0,2,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-schmitz,1:24-cr-00234,njd,73353898,464331638,9,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-schmitz,1:24-cr-00234,njd,73292090,464371371,10,0,0,0,0,0,0,0,0
anthropic/claude-haiku-4-5,us-v-schmitz,1:24-cr-00234,njd,73292090,464559214,11,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463398262,,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461341257,,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463763079,,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463763080,,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,456320233,1208828684,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,456324568,1208828702,0,0,0,0,11,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,456841368,1208829661,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,456897490,1208829735,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,456940788,1208829854,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,456956807,1208829888,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457005995,1208830023,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457015157,1208830045,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457056523,1208830127,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457058544,1208830145,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457122575,1208830425,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457122935,1208830434,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457166590,1208830529,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457351592,1208831045,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457361936,1208831066,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457362419,1208831071,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457364974,1208831083,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457365659,1208831087,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457365668,1208831090,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457374628,1208831117,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457374783,1208831120,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457480578,1208831436,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457482365,1208831446,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457486499,1208831460,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457528056,1208831539,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457565414,1208831564,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457566233,1208831569,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457638620,1208831708,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,457918517,1208832389,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,458278182,1208833581,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,460114490,1208838607,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,460116482,1208838610,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,460116699,1208838613,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,460116733,1208838616,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,460116850,1208838622,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,460140658,1208838678,1,0,0,0,6,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,460364655,1208839342,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461558949,1208843021,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461601473,1208843139,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461608246,1208843183,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461646121,1208843262,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461651662,1208843288,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461655453,1208843319,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461655464,1208843334,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461655465,1208843337,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461655562,1208843343,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461663873,1208843391,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461663920,1208843394,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461664013,1208843397,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461667294,1208843409,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461669861,1208843421,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461673232,1208843442,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461673387,1208843451,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461673449,1208843454,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461674202,1208843463,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461674957,1208843469,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461747932,1208843643,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,461807042,1208843910,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,462290664,1208845354,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463150061,1208847713,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463202735,1208847824,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463217286,1208847842,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463749760,1208849217,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463789017,1208849337,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,463909879,1208849633,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,464596164,1208851556,0,0,1,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,464847347,1208852327,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,464902821,1208852485,0,0,0,0,0,2,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,465031068,1208852954,0,0,0,0,0,2,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,466296140,1208856734,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,466300845,1208856765,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,466373278,1208857024,0,0,0,0,0,0,2,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,466454125,1208857200,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-1049,cadc,72380208,466454126,1208857212,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,459530641,1,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,459530642,2,0,0,0,0,3,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,460161677,10,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,460240983,11,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,460952840,12,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,461630149,13,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,461642856,14,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,461931212,15,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,461931213,16,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,26-2011,ca9,73136734,462148737,17,0,0,0,0,2,0,0,1
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456306856,3,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456316762,5,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456316763,6,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456352713,21,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456376526,23,2,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456376416,24,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456376830,25,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456417492,27,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456550165,34,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456606231,38,1,0,1,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456668967,40,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456742976,47,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456831545,54,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456994258,55,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,456995466,57,0,0,1,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457002827,58,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457121296,67,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457152869,71,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457156981,72,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457158179,73,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457160248,74,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457160233,75,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457160198,77,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457161350,78,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457161699,80,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457162774,82,0,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457162765,83,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457564033,96,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457984165,111,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,457984166,112,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458045238,113,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458218790,118,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458344352,122,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458411293,123,0,0,1,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458417237,124,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458417238,125,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458461841,127,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458500651,128,1,0,0,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458510170,129,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458515105,130,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458561276,131,0,0,0,0,0,0,1,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458693121,132,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458698978,133,0,0,1,0,2,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,458822011,137,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,459335714,139,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,459402408,140,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,459457629,141,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,459643150,144,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,459646931,145,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,459866004,146,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,460224140,147,0,0,0,0,1,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,461544129,149,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,461818939,150,1,0,0,0,6,0,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,465017972,153,0,0,0,0,0,1,0,0
gemini/gemini-3.1-flash-lite,anthropic-v-dow,3:26-cv-01996,cand,72379655,465031807,154,0,0,0,0,0,1,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,382361246,10,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,382387579,13,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,382555835,14,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,382892391,15,1,0,0,2,0,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,385155622,16,0,1,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,398487933,18,1,0,1,0,0,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,392190450,19,0,0,0,0,0,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,392236656,20,0,0,1,0,2,0,0,0
gemini/gemini-3.1-flash-lite,us-v-ding,3:24-cr-00141,cand,68317014,393137404,21,0,0,0,0,0,0,0,0
